15 21 0

7 20 13.8564064606
23 20 13.8564064606
31 20 0
23 20 -13.8564064606
7 20 -13.8564064606
-1 20 0

7 22 13.8564064606
23 22 13.8564064606
31 22 0
23 22 -13.8564064606
7 22 -13.8564064606
-1 22 0
